"","GeneSymbol","log2FoldChange","pvalue","padj"
"15894","KCNMB3",-0.102260160645674,0.590836711067499,0.87938487228651
"15895","PHOSPHO2",-0.0931821777801444,0.529879792559923,0.852397815682583
"15896","RFX5-AS1",-0.861823457861227,0.00191546033022641,0.123735227266362
"15897","VSTM2B",1.31070219425775,0.0424013138421788,0.366714065662087
"15898","REM2",-0.0727749409970374,0.714912726093963,0.926774183581657
"15899","AIM2",0.0784409650853666,0.804730479300563,0.948891971096629
"15900","CT69",-0.562584902514856,0.298943994555852,0.711652090979565
"15901","HMGCLL1",0.592858025412862,0.205048585841651,0.631660767689439
"15902","SACS-AS1",0.683813255401844,0.0890665405922714,0.477374805910924
"15903","KCNIP2",0.135467495873016,0.481168892467479,0.827255969043754
"15904","CAVIN4",0.0490578386137019,0.838364592502467,0.958333085145189
"15905","RIPPLY1",-1.23542379731871,0.0132497558857366,0.243396555170757
"15906","SIGLEC16",0.0178456877697088,0.948774089097879,0.987886995379826
"15907","NR0B1",-0.325211579882915,0.548828349212875,0.861907791405577
"15908","LOC105375743",-0.0901634095651523,0.767576696812964,0.942237535168322
"15909","RPS3AP20",-0.447509723833452,0.0316355632700989,0.327751936842976
"15910","SLC28A1",-0.818781321084367,0.0324735706650156,0.331148799600159
"15911","POU3F1",0.186021459230298,0.523704902613277,0.848986524289063
"15912","VIM2P",-0.120555323539717,0.724000983825247,0.931141177113117
"15913","NKILA",0.337285678357922,0.228298789728672,0.655745701976667
"15914","LINC02714",-0.384375233507127,0.492209332374251,0.833494524226204
"15915","LCN8",-1.76403720011873,0.0026571254452624,0.142652468937112
"15916","GRID2IP",0.492512817855234,0.0142415563061582,0.250538387959658
"15917","LRRIQ3",-0.697491720538054,0.00185152930921984,0.122149934122503
"15918","BDNF",-0.162562397192828,0.587930653072209,0.878102610453236
"15919","LINC00592",-0.0359336357084458,0.896730014121251,0.975145068723248
"15920","NPTX1",0.830544223717772,0.00809231513209037,0.204513236708669
"15921","WDR17",-0.445200235450533,0.188140270264514,0.612487023987643
"15922","VLDLR-AS1",0.0937300588135307,0.694956224520513,0.920823147384959
"15923","ASH1L-AS1",0.140632211283943,0.388026496232048,0.776997300774275
"15924","TMPRSS15",-0.8886900026941,0.0126910824806488,0.240084424613106
"15925","LOC124900476",0.0992325035482449,0.823928250794908,0.955425924597737
"15926","NTN3",0.914472476117476,0.0144216956462768,0.251804250445471
"15927","LINGO4",0.471820705768622,0.216096088887335,0.643579996289629
"15928","DPT",0.605766758840649,0.149449336062396,0.564409726618623
"15929","C6orf141",1.28610153133752,0.00310221067899219,0.149781940895927
"15930","KLHL31",0.403177748166241,0.0753686159912129,0.451719104734504
"15931","FBXL22",0.248622755066283,0.16205629201512,0.581845599649737
"15932","YPEL4",0.625151278188092,0.00155217001828766,0.113029816716332
"15933","SCN4A",1.03802154626584,0.00500374588025736,0.174924931736064
"15934","VPS13B-DT",-0.19784525779759,0.408591724495374,0.789327562527938
"15935","CNTNAP3",1.17822975663079,0.00128492702358931,0.104636351168276
"15936","UBQLN1-AS1",-0.218529115358836,0.178176465301609,0.601153740964147
"15937","MIR647",0.271111079745419,0.267107524186221,0.686005488895716
"15938","RGS18",0.15326228904817,0.558985322370344,0.866119527695339
"15939","MYCT1",0.183929854035457,0.253915623706702,0.67489038027799
"15940","FGF4",0.521694400574341,0.47595699506656,0.824708524087284
"15941","H1-3",0.212990231217006,0.493646586178904,0.834032298706352
"15942","HTR3B",-1.71743294897335,0.000201464847429393,0.0440123205153444
"15943","RNA5-8SN3",-0.123098243692419,0.785930613071077,0.942237535168322
"15944","LOC124907114",-0.123098243692419,0.785930613071077,0.942237535168322
"15945","LOC124907115",-0.123098243692419,0.785930613071077,0.942237535168322
"15946","LOC124907116",-0.123098243692419,0.785930613071077,0.942237535168322
"15947","LOC124907117",-0.123098243692419,0.785930613071077,0.942237535168322
"15948","LOC124907118",-0.123098243692419,0.785930613071077,0.942237535168322
"15949","LOC124907119",-0.123098243692419,0.785930613071077,0.942237535168322
"15950","LOC124907120",-0.123098243692419,0.785930613071077,0.942237535168322
"15951","LOC124907121",-0.123098243692419,0.785930613071077,0.942237535168322
"15952","LOC124907122",-0.123098243692419,0.785930613071077,0.942237535168322
"15953","LOC124907123",-0.123098243692419,0.785930613071077,0.942237535168322
"15954","LOC124907124",-0.123098243692419,0.785930613071077,0.942237535168322
"15955","LOC124907125",-0.123098243692419,0.785930613071077,0.942237535168322
"15956","LOC124907126",-0.123098243692419,0.785930613071077,0.942237535168322
"15957","LOC124907127",-0.123098243692419,0.785930613071077,0.942237535168322
"15958","LOC124907128",-0.123098243692419,0.785930613071077,0.942237535168322
"15959","LOC124907129",-0.123098243692419,0.785930613071077,0.942237535168322
"15960","LOC124907130",-0.123098243692419,0.785930613071077,0.942237535168322
"15961","LOC124907131",-0.123098243692419,0.785930613071077,0.942237535168322
"15962","LOC124907132",-0.123098243692419,0.785930613071077,0.942237535168322
"15963","LOC124907133",-0.123098243692419,0.785930613071077,0.942237535168322
"15964","LOC124907134",-0.123098243692419,0.785930613071077,0.942237535168322
"15965","LOC124907135",-0.123098243692419,0.785930613071077,0.942237535168322
"15966","LOC124907136",-0.123098243692419,0.785930613071077,0.942237535168322
"15967","LOC124907137",-0.123098243692419,0.785930613071077,0.942237535168322
"15968","LOC124907138",-0.123098243692419,0.785930613071077,0.942237535168322
"15969","LOC124907139",-0.123098243692419,0.785930613071077,0.942237535168322
"15970","LOC124907140",-0.123098243692419,0.785930613071077,0.942237535168322
"15971","LOC124907141",-0.123098243692419,0.785930613071077,0.942237535168322
"15972","LOC124907142",-0.123098243692419,0.785930613071077,0.942237535168322
"15973","LOC124907143",-0.123098243692419,0.785930613071077,0.942237535168322
"15974","LOC124907144",-0.123098243692419,0.785930613071077,0.942237535168322
"15975","LOC124907145",-0.123098243692419,0.785930613071077,0.942237535168322
"15976","LOC124907146",-0.123098243692419,0.785930613071077,0.942237535168322
"15977","LOC124907147",-0.123098243692419,0.785930613071077,0.942237535168322
"15978","LOC124907148",-0.123098243692419,0.785930613071077,0.942237535168322
"15979","LOC124907149",-0.123098243692419,0.785930613071077,0.942237535168322
"15980","LOC124907150",-0.123098243692419,0.785930613071077,0.942237535168322
"15981","LOC124907151",-0.123098243692419,0.785930613071077,0.942237535168322
"15982","LOC124907152",-0.123098243692419,0.785930613071077,0.942237535168322
"15983","LOC124907153",-0.123098243692419,0.785930613071077,0.942237535168322
"15984","LOC124907154",-0.123098243692419,0.785930613071077,0.942237535168322
"15985","LOC124907155",-0.123098243692419,0.785930613071077,0.942237535168322
"15986","LOC124907160",-0.123098243692419,0.785930613071077,0.942237535168322
"15987","LOC124907172",-0.123098243692419,0.785930613071077,0.942237535168322
"15988","LOC124907183",-0.123098243692419,0.785930613071077,0.942237535168322
"15989","LOC124907194",-0.123098243692419,0.785930613071077,0.942237535168322
"15990","LOC124907205",-0.123098243692419,0.785930613071077,0.942237535168322
"15991","LOC124907216",-0.123098243692419,0.785930613071077,0.942237535168322
"15992","LOC124907227",-0.123098243692419,0.785930613071077,0.942237535168322
"15993","LOC124907238",-0.123098243692419,0.785930613071077,0.942237535168322
"15994","LOC124907248",-0.123098243692419,0.785930613071077,0.942237535168322
"15995","LOC124907258",-0.123098243692419,0.785930613071077,0.942237535168322
"15996","LOC124907269",-0.123098243692419,0.785930613071077,0.942237535168322
"15997","LOC124907280",-0.123098243692419,0.785930613071077,0.942237535168322
"15998","LOC124907291",-0.123098243692419,0.785930613071077,0.942237535168322
"15999","LOC124907302",-0.123098243692419,0.785930613071077,0.942237535168322
"16000","LOC124907313",-0.123098243692419,0.785930613071077,0.942237535168322
"16001","LOC124907324",-0.123098243692419,0.785930613071077,0.942237535168322
"16002","LOC124907327",-0.123098243692419,0.785930613071077,0.942237535168322
"16003","LOC124907328",-0.123098243692419,0.785930613071077,0.942237535168322
"16004","LOC124907329",-0.123098243692419,0.785930613071077,0.942237535168322
"16005","LOC124907330",-0.123098243692419,0.785930613071077,0.942237535168322
"16006","LOC124907331",-0.123098243692419,0.785930613071077,0.942237535168322
"16007","LOC124907332",-0.123098243692419,0.785930613071077,0.942237535168322
"16008","LOC124907333",-0.123098243692419,0.785930613071077,0.942237535168322
"16009","LOC124907334",-0.123098243692419,0.785930613071077,0.942237535168322
"16010","LOC124907335",-0.123098243692419,0.785930613071077,0.942237535168322
"16011","LOC124907336",-0.123098243692419,0.785930613071077,0.942237535168322
"16012","LOC124907337",-0.123098243692419,0.785930613071077,0.942237535168322
"16013","LOC124907338",-0.123098243692419,0.785930613071077,0.942237535168322
"16014","LOC124907339",-0.123098243692419,0.785930613071077,0.942237535168322
"16015","LOC124907340",-0.123098243692419,0.785930613071077,0.942237535168322
"16016","LOC124907341",-0.123098243692419,0.785930613071077,0.942237535168322
"16017","LOC124907342",-0.123098243692419,0.785930613071077,0.942237535168322
"16018","LOC124907343",-0.123098243692419,0.785930613071077,0.942237535168322
"16019","LOC124907439",-0.123098243692419,0.785930613071077,0.942237535168322
"16020","LOC124907440",-0.123098243692419,0.785930613071077,0.942237535168322
"16021","LOC124907450",-0.123098243692419,0.785930613071077,0.942237535168322
"16022","LOC124907458",-0.123098243692419,0.785930613071077,0.942237535168322
"16023","LOC124907467",-0.123098243692419,0.785930613071077,0.942237535168322
"16024","LOC124907475",-0.123098243692419,0.785930613071077,0.942237535168322
"16025","LOC124907476",-0.123098243692419,0.785930613071077,0.942237535168322
"16026","LOC124907477",-0.123098243692419,0.785930613071077,0.942237535168322
"16027","LOC124907478",-0.123098243692419,0.785930613071077,0.942237535168322
"16028","LOC124907479",-0.123098243692419,0.785930613071077,0.942237535168322
"16029","LOC124907480",-0.123098243692419,0.785930613071077,0.942237535168322
"16030","LOC124907481",-0.123098243692419,0.785930613071077,0.942237535168322
"16031","LOC124907482",-0.123098243692419,0.785930613071077,0.942237535168322
"16032","LOC124907483",-0.123098243692419,0.785930613071077,0.942237535168322
"16033","LOC124907484",-0.123098243692419,0.785930613071077,0.942237535168322
"16034","LOC124907572",-0.123098243692419,0.785930613071077,0.942237535168322
"16035","LOC124907573",-0.123098243692419,0.785930613071077,0.942237535168322
"16036","LOC124907574",-0.123098243692419,0.785930613071077,0.942237535168322
"16037","LOC124907575",-0.123098243692419,0.785930613071077,0.942237535168322
"16038","LOC124907576",-0.123098243692419,0.785930613071077,0.942237535168322
"16039","LOC124907577",-0.123098243692419,0.785930613071077,0.942237535168322
"16040","LOC124907578",-0.123098243692419,0.785930613071077,0.942237535168322
"16041","LOC124907579",-0.123098243692419,0.785930613071077,0.942237535168322
"16042","LOC124907580",-0.123098243692419,0.785930613071077,0.942237535168322
"16043","LOC124907581",-0.123098243692419,0.785930613071077,0.942237535168322
"16044","LOC124907584",-0.123098243692419,0.785930613071077,0.942237535168322
"16045","LOC124907585",-0.123098243692419,0.785930613071077,0.942237535168322
"16046","LOC124907586",-0.123098243692419,0.785930613071077,0.942237535168322
"16047","LOC124907587",-0.123098243692419,0.785930613071077,0.942237535168322
"16048","LOC124907588",-0.123098243692419,0.785930613071077,0.942237535168322
"16049","LOC124907589",-0.123098243692419,0.785930613071077,0.942237535168322
"16050","LOC124907590",-0.123098243692419,0.785930613071077,0.942237535168322
"16051","LOC124907591",-0.123098243692419,0.785930613071077,0.942237535168322
"16052","LOC124907592",-0.123098243692419,0.785930613071077,0.942237535168322
"16053","LOC124907593",-0.123098243692419,0.785930613071077,0.942237535168322
"16054","LOC124907594",-0.123098243692419,0.785930613071077,0.942237535168322
"16055","LOC124907595",-0.123098243692419,0.785930613071077,0.942237535168322
"16056","LOC124907596",-0.123098243692419,0.785930613071077,0.942237535168322
"16057","LOC124907597",-0.123098243692419,0.785930613071077,0.942237535168322
"16058","LOC124907598",-0.123098243692419,0.785930613071077,0.942237535168322
"16059","LOC124907600",-0.123098243692419,0.785930613071077,0.942237535168322
"16060","LOC124907611",-0.123098243692419,0.785930613071077,0.942237535168322
"16061","LOC124907622",-0.123098243692419,0.785930613071077,0.942237535168322
"16062","LOC124907633",-0.123098243692419,0.785930613071077,0.942237535168322
"16063","LOC124907644",-0.123098243692419,0.785930613071077,0.942237535168322
"16064","LOC124907655",-0.123098243692419,0.785930613071077,0.942237535168322
"16065","LOC124907662",-0.123098243692419,0.785930613071077,0.942237535168322
"16066","LOC124907673",-0.123098243692419,0.785930613071077,0.942237535168322
"16067","LOC124907684",-0.123098243692419,0.785930613071077,0.942237535168322
"16068","LOC124907694",-0.123098243692419,0.785930613071077,0.942237535168322
"16069","LOC124907705",-0.123098243692419,0.785930613071077,0.942237535168322
"16070","LOC124907709",-0.123098243692419,0.785930613071077,0.942237535168322
"16071","LOC124907710",-0.123098243692419,0.785930613071077,0.942237535168322
"16072","LOC124907711",-0.123098243692419,0.785930613071077,0.942237535168322
"16073","LOC124907712",-0.123098243692419,0.785930613071077,0.942237535168322
"16074","LOC124907713",-0.123098243692419,0.785930613071077,0.942237535168322
"16075","LOC124907714",-0.123098243692419,0.785930613071077,0.942237535168322
"16076","LOC124907715",-0.123098243692419,0.785930613071077,0.942237535168322
"16077","LOC124907716",-0.123098243692419,0.785930613071077,0.942237535168322
"16078","LOC124907717",-0.123098243692419,0.785930613071077,0.942237535168322
"16079","LOC124907718",-0.123098243692419,0.785930613071077,0.942237535168322
"16080","LOC124907719",-0.123098243692419,0.785930613071077,0.942237535168322
"16081","LOC124907720",-0.123098243692419,0.785930613071077,0.942237535168322
"16082","LOC124907721",-0.123098243692419,0.785930613071077,0.942237535168322
"16083","LOC124908237",-0.123098243692419,0.785930613071077,0.942237535168322
"16084","LOC124908238",-0.123098243692419,0.785930613071077,0.942237535168322
"16085","LOC124908239",-0.123098243692419,0.785930613071077,0.942237535168322
"16086","LOC124908240",-0.123098243692419,0.785930613071077,0.942237535168322
"16087","LOC124908241",-0.123098243692419,0.785930613071077,0.942237535168322
"16088","LOC124908242",-0.123098243692419,0.785930613071077,0.942237535168322
"16089","LOC124908243",-0.123098243692419,0.785930613071077,0.942237535168322
"16090","LOC124908244",-0.123098243692419,0.785930613071077,0.942237535168322
"16091","LOC124908245",-0.123098243692419,0.785930613071077,0.942237535168322
"16092","LOC124908246",-0.123098243692419,0.785930613071077,0.942237535168322
"16093","LOC124908247",-0.123098243692419,0.785930613071077,0.942237535168322
"16094","LOC124908248",-0.123098243692419,0.785930613071077,0.942237535168322
"16095","LOC124908249",-0.123098243692419,0.785930613071077,0.942237535168322
"16096","LOC124908257",-0.123098243692419,0.785930613071077,0.942237535168322
"16097","LOC124908268",-0.123098243692419,0.785930613071077,0.942237535168322
"16098","LOC124908278",-0.123098243692419,0.785930613071077,0.942237535168322
"16099","LOC124908289",-0.123098243692419,0.785930613071077,0.942237535168322
"16100","LOC124908300",-0.123098243692419,0.785930613071077,0.942237535168322
"16101","LOC124908310",-0.123098243692419,0.785930613071077,0.942237535168322
"16102","LOC124908316",-0.123098243692419,0.785930613071077,0.942237535168322
"16103","LOC124908327",-0.123098243692419,0.785930613071077,0.942237535168322
"16104","LOC124908336",-0.123098243692419,0.785930613071077,0.942237535168322
"16105","LOC124908347",-0.123098243692419,0.785930613071077,0.942237535168322
"16106","LOC124908358",-0.123098243692419,0.785930613071077,0.942237535168322
"16107","LOC124908368",-0.123098243692419,0.785930613071077,0.942237535168322
"16108","LOC124908369",-0.123098243692419,0.785930613071077,0.942237535168322
"16109","LOC124908370",-0.123098243692419,0.785930613071077,0.942237535168322
"16110","LOC124908371",-0.123098243692419,0.785930613071077,0.942237535168322
"16111","LOC124908372",-0.123098243692419,0.785930613071077,0.942237535168322
"16112","LOC124908373",-0.123098243692419,0.785930613071077,0.942237535168322
"16113","LOC124908374",-0.123098243692419,0.785930613071077,0.942237535168322
"16114","LOC124908375",-0.123098243692419,0.785930613071077,0.942237535168322
"16115","LOC124908376",-0.123098243692419,0.785930613071077,0.942237535168322
"16116","LOC124908377",-0.123098243692419,0.785930613071077,0.942237535168322
"16117","LOC124908378",-0.123098243692419,0.785930613071077,0.942237535168322
"16118","LOC124908379",-0.123098243692419,0.785930613071077,0.942237535168322
"16119","LOC124908380",-0.123098243692419,0.785930613071077,0.942237535168322
"16120","LOC124908381",-0.123098243692419,0.785930613071077,0.942237535168322
"16121","LOC124908382",-0.123098243692419,0.785930613071077,0.942237535168322
"16122","LOC124908383",-0.123098243692419,0.785930613071077,0.942237535168322
"16123","LOC124908384",-0.123098243692419,0.785930613071077,0.942237535168322
"16124","LOC124908385",-0.123098243692419,0.785930613071077,0.942237535168322
"16125","LOC124908386",-0.123098243692419,0.785930613071077,0.942237535168322
"16126","LOC124908387",-0.123098243692419,0.785930613071077,0.942237535168322
"16127","LOC124908388",-0.123098243692419,0.785930613071077,0.942237535168322
"16128","LOC124908389",-0.123098243692419,0.785930613071077,0.942237535168322
"16129","LOC124908390",-0.123098243692419,0.785930613071077,0.942237535168322
"16130","LOC124908391",-0.123098243692419,0.785930613071077,0.942237535168322
"16131","LOC124908392",-0.123098243692419,0.785930613071077,0.942237535168322
"16132","LOC124908393",-0.123098243692419,0.785930613071077,0.942237535168322
"16133","LOC124908474",-0.123098243692419,0.785930613071077,0.942237535168322
"16134","LOC124908494",-0.123098243692419,0.785930613071077,0.942237535168322
"16135","LOC124908504",-0.123098243692419,0.785930613071077,0.942237535168322
"16136","LOC124908512",-0.123098243692419,0.785930613071077,0.942237535168322
"16137","LOC124908513",-0.123098243692419,0.785930613071077,0.942237535168322
"16138","LOC124908514",-0.123098243692419,0.785930613071077,0.942237535168322
"16139","LOC124908515",-0.123098243692419,0.785930613071077,0.942237535168322
"16140","LOC124908516",-0.123098243692419,0.785930613071077,0.942237535168322
"16141","LOC124908517",-0.123098243692419,0.785930613071077,0.942237535168322
"16142","LOC124908518",-0.123098243692419,0.785930613071077,0.942237535168322
"16143","LOC124908519",-0.123098243692419,0.785930613071077,0.942237535168322
"16144","LOC124908520",-0.123098243692419,0.785930613071077,0.942237535168322
"16145","LOC124908521",-0.123098243692419,0.785930613071077,0.942237535168322
"16146","LOC124908522",-0.123098243692419,0.785930613071077,0.942237535168322
"16147","LOC124908523",-0.123098243692419,0.785930613071077,0.942237535168322
"16148","LOC124908524",-0.123098243692419,0.785930613071077,0.942237535168322
"16149","LOC124908525",-0.123098243692419,0.785930613071077,0.942237535168322
"16150","LOC124908527",-0.123098243692419,0.785930613071077,0.942237535168322
"16151","EPGN",-0.605187914145037,0.21685827027984,0.644139090176228
"16152","CACNG8",-1.00099963533793,0.00443622578988988,0.167420467900723
"16153","ASTL",0.399265143386491,0.186995722686655,0.611215329784695
"16154","TNFSF9",0.0873808295019452,0.752013014587581,0.940585504620415
"16155","FOSL2-AS1",-0.122836296407382,0.653741116801015,0.905560186179677
"16156","HS6ST3",-0.0613398357857845,0.868183859807009,0.968624361532854
"16157","LGALS2",0.453346791068617,0.0827388205853825,0.46472830746598
"16158","LOC124902026",0.00965328827577921,0.960542001680103,0.990289883286145
"16159","NPPC",-0.319161129036792,0.357456341872875,0.756042458327288
"16160","ZNF658",0.0226979769858184,0.870334279122156,0.968883728723204
"16161","SYNC",0.366232373258635,0.128445804956089,0.538627949379455
"16162","L1TD1",-0.104310486210045,0.807617611140016,0.950358364143627
"16163","CYP2A6",0.668939398357561,0.0470203582697754,0.378556387246247
"16164","PRDX6-AS1",0.142410255708945,0.279138191990602,0.694559163511825
"16165","MTUS2",0.776247613434378,0.0106231185722453,0.224518375778059
"16166","CIST1",-0.20627717333735,0.562341971044238,0.867391911891888
"16167","LIN7B",-0.114713930682635,0.565059068989079,0.868799996880939
"16168","TFAP2A-AS2",-0.14024668272088,0.521648224741505,0.847800487540642
"16169","LINC00635",-0.180363208041328,0.654277143301492,0.905624914381129
"16170","C13orf46",0.0402858250793914,0.905513344688331,0.976842297755043
"16171","LOC112694756",0.00638158343380171,0.974234559751259,0.994813896519038
"16172","MRNIP-DT",0.269634142694449,0.169336171286336,0.590356346063866
"16173","LOC107984948",0.322167298891337,0.147678880565084,0.563436467915818
"16174","TMEM71",-0.498478520941361,0.0365772570900697,0.345442493217018
"16175","GBA3",-0.675623602802625,0.18101804320515,0.605492881315785
"16176","CLEC4M",-2.27477316421152,2.13013082095772e-06,0.0028468571913035
"16177","MAGOH-DT",-0.30803312336328,0.0594679120502866,0.412216614645861
"16178","NKX2-8",-0.00723087896528704,0.987985613112609,0.997058635100786
"16179","ALOXE3",0.332910545987489,0.235897544465968,0.661633103796624
"16180","FBXO43",-0.0112154354071705,0.966364120057276,0.991956535573665
"16181","GNB3",0.0751831088379532,0.803089522152757,0.948692036775887
"16182","LOC105373334",-0.227747269666123,0.395549407937925,0.782420559668262
"16183","SMIM27",-0.164420589700789,0.285156295855783,0.700708527129935
"16184","CLEC4F",-0.404795824175636,0.305379836137389,0.717101504424115
"16185","SLC34A3",0.464656948138988,0.202155470183339,0.629249888987318
"16186","STPG3-AS1",-0.0227744907610694,0.951160148285249,0.987886995379826
"16187","ENPP6",0.283502668776512,0.479594714498236,0.826845096616845
"16188","OR7E28P",-0.403579057206872,0.37575579265254,0.771268552630383
"16189","PPP4R4",0.00805208424750269,0.982010895898412,0.995618406176002
"16190","PRR18",0.428960155633292,0.299785090448173,0.712563636271364
"16191","SPMIP8",0.477683804606073,0.126306261276959,0.535399808313728
"16192","ZNF236-DT",-0.191460984752647,0.319066451682061,0.727484718136301
"16193","ZNF573",0.0899004649150903,0.545071108887226,0.859642898369969
"16194","INE1",0.482130433783455,0.021716301375155,0.285547361162998
"16195","PARP15",0.441590839351108,0.0912765847065703,0.483178938614463
"16196","KLRK1-AS1",-0.69667532409394,0.0519583798462308,0.391339387904148
"16197","LOC124900869",-0.765034937192133,0.207107573148488,0.634651718236288
"16198","LINC01359",-0.29101994257338,0.310910884240648,0.721910607046247
"16199","LAMTOR5-AS1",0.036106641012272,0.816249146896199,0.953932853479837
"16200","CHRM4",0.376602346076891,0.28347310700688,0.699314828123738
"16201","CCDC136",-0.00291084477664352,0.990356842612415,0.997933714478844
"16202","PRB2",-0.660224291295632,0.400118076655782,0.785306254895034
"16203","TMEM150B",-0.236774975156925,0.282613071091803,0.698919013302031
"16204","MIR17HG",0.0317184662238653,0.888922527575757,0.973504281621575
"16205","IGKV6D-21",-0.112069732614316,0.877776249970761,0.970375219915551
"16206","CD1E",0.44532230585961,0.277134291391488,0.693109047110929
"16207","CBLN2",0.406614977049323,0.459963974664714,0.816809223985373
"16208","ALG1L2",0.274974911261895,0.202283585392232,0.629249888987318
"16209","LINC01431",0.484516234407639,0.0633725209263143,0.420709104241115
"16210","LOC729732",0.237827590434581,0.424097269870183,0.797615567198342
"16211","RPL8P3",-0.1471404608891,0.519023295589986,0.847019772719759
"16212","CCL22",0.547879482777696,0.0630089220501681,0.419759197289164
"16213","IGKV6-21",0.627423042128032,0.308018130250718,0.719458406425036
"16214","FAM41C",2.38656991440584,3.15453688519354e-05,0.0149152859052471
"16215","SLC2A1-DT",0.282437417948862,0.191804047905263,0.617307424142885
"16216","TTLL6",0.314065761399738,0.50653549951863,0.840759851326498
"16217","SLC9C2",0.389078538577397,0.246521596982573,0.669840396448198
"16218","PLAC9",-0.0548376604438059,0.810348534967422,0.951380669411938
"16219","KRT83",0.811997400753683,0.0572112672059975,0.405692881061256
"16220","LINC00987",-0.865257936164694,0.00314155181192474,0.15026549546101
"16221","IGFL1",-0.435179710891135,0.382036516399984,0.772974310504483
"16222","RPL31P46",0.228999804540865,0.323312082372724,0.730765072772412
"16223","MYOZ3",-0.00639201979396813,0.983177003345335,0.995809586981647
"16224","ZC3H12D",0.391673186368073,0.0749037547894906,0.451050439654712
"16225","WDFY3-AS2",0.0281235070024702,0.857518516412626,0.965212816095857
"16226","LHFPL5",-0.242066846094907,0.370453029143726,0.768016499876398
"16227","SLC25A5-AS1",-0.0610404224867367,0.685482091879273,0.917289716942398
"16228","NKX6-3",-0.682127745438709,0.133584610932542,0.545793539161879
"16229","IRX1",-0.287573669448983,0.628789241736065,0.894936612984835
"16230","SLC6A3",0.259619854044458,0.55362604120951,0.863822008222616
"16231","FEM1A",-0.133461597786302,0.363539980842253,0.761536821384473
"16232","NRL",-0.110674187041214,0.484348721273084,0.829264351178926
"16233","SPRR2F",0.86051482282463,0.111835038664105,0.514246524680927
"16234","LOC283387",0.428145252975462,0.202224698660224,0.629249888987318
"16235","SMG1P3",-0.0926087562427142,0.567386575765215,0.869546133916651
"16236","LOC100129203",0.0565888777429533,0.756730770934712,0.942237535168322
"16237","LNCRNA-IUR",0.0565888777429533,0.756730770934712,0.942237535168322
"16238","ANKRD36B",0.209445603685706,0.278226757431799,0.693963325156491
"16239","CYP21A2",-0.121214503733553,0.763764766497761,0.942237535168322
"16240","LINC00221",-1.42481584790052,0.0930345684254613,0.486365714364124
"16241","MATN4",0.228052556823782,0.517816818306393,0.846610236229389
"16242","LOC124903670",0.391902224318953,0.0790567222591894,0.459117719077573
"16243","IL1A",-0.384047444245725,0.256109186041429,0.676447420002472
"16244","HLCS-AS1",0.31901900362302,0.0503916872042834,0.385487923663744
"16245","LINC01409",0.344041125490084,0.102666622720074,0.498480711786501
"16246","RPL24P2",-0.226404672535652,0.330910629310066,0.737875397529241
"16247","SOX9-AS1",0.35967881363549,0.231211942586568,0.65874480575814
"16248","TMEM40",-0.424187243540082,0.290180913327636,0.704973305261322
"16249","XCL1",-0.127409472052426,0.706168517137212,0.923783673705233
"16250","BFSP1",-0.0148743015568062,0.94835991050255,0.987886995379826
"16251","SOX7",0.157235567948069,0.442618610260913,0.806449494651821
"16252","KCNB2",-1.46104861789138,0.000106690380249267,0.0306836131552323
"16253","OTOG",-0.238816088818869,0.596099296439949,0.880747496376117
"16254","USP27X-DT",0.072097425250481,0.681206131755631,0.915512589303078
"16255","CSAG1",-1.70236738917047,0.00227933161907393,0.132446072596828
"16256","SLC47A2",0.131497827249192,0.672222745022539,0.911310068039791
"16257","MYH3",0.642322381953799,0.00388948122977691,0.16008879264589
"16258","HOXD11",-1.00720479721899,0.0464673570390018,0.378129782208496
"16259","GRAP2",0.481227698427448,0.109664227304164,0.510463274810613
"16260","LETR1",0.696876814521618,0.0192439641106425,0.274637477759923
"16261","AHI1-DT",0.142373556417677,0.467157526653948,0.821080198765458
"16262","RPS6P25",-0.0863902493620116,0.624924333107996,0.893910124800097
"16263","GREM2",0.990812623304107,0.005793828364416,0.182077481311389
"16264","PDZK1",-0.357629883083,0.250598546450575,0.672332827629475
"16265","ZNF691-DT",0.101351214595732,0.54187062904219,0.857911261545889
"16266","ZFHX4-AS1",-0.275135292839238,0.580568246594292,0.874760299928531
"16267","LOC107986952",-0.275135292839238,0.580568246594292,0.874760299928531
"16268","FSCN2",-0.0226086981471294,0.922546200219475,0.981611402614557
"16269","SLC6A16",0.645693444582057,0.00490309570553344,0.172769121353674
"16270","PCDHGA5",0.129505722807413,0.646084936712235,0.90273657492093
"16271","VIT",0.0920044418089508,0.851894789292794,0.963513023333944
"16272","NUDT6",-0.127996730477002,0.379412094979389,0.77257573620212
"16273","CRIPTO",-1.14106043444185,0.0099975334661997,0.220284771101081
"16274","IGFLR1",-0.269609740439317,0.15118036914389,0.567457126540424
"16275","CENPS",-0.160917079019726,0.35607319048766,0.754852950548639
"16276","PYHIN1",0.562124254056377,0.0880235814626351,0.475234628698241
"16277","TLR10",0.517868702795179,0.10438340240114,0.500934960293925
"16278","RAP2C-AS1",-0.120240949071437,0.405881648680081,0.787971964441019
"16279","ICOS",0.661995471143398,0.0535248743307078,0.39502099594304
"16280","CLDND2",-0.179196939067239,0.517590129526288,0.846610236229389
"16281","GRIN1",-0.473137417364208,0.218700083750715,0.645894436866793
"16282","SNX31",-0.706322589239281,0.0664048250509791,0.42831762350292
